month,client,product,managed,booked,revenue
2024-04,All clients,Product E,CHN,PAN,1276880
2024-05,All clients,Product E,CHN,PAN,1324713
2024-06,All clients,Product E,CHN,PAN,1045892
2024-07,All clients,Product E,CHN,PAN,1348142
2024-08,All clients,Product E,CHN,PAN,1339972
2024-09,All clients,Product E,CHN,PAN,1348636
2024-10,All clients,Product E,CHN,PAN,1772196
2024-11,All clients,Product E,CHN,PAN,1930408
2024-12,All clients,Product E,CHN,PAN,1517088
2025-01,All clients,Product E,CHN,PAN,1708859
2025-02,All clients,Product E,CHN,PAN,1409557
2025-03,All clients,Product E,CHN,PAN,1592355
2025-04,All clients,Product E,CHN,PAN,1231797
2025-05,All clients,Product E,CHN,PAN,1105379
2025-06,All clients,Product E,CHN,PAN,1092266
2025-07,All clients,Product E,CHN,PAN,1451790
2025-08,All clients,Product E,CHN,PAN,1512049
2025-09,All clients,Product E,CHN,PAN,1626038
2025-10,All clients,Product E,CHN,PAN,1804699
2025-11,All clients,Product E,CHN,PAN,1732298
2025-12,All clients,Product E,CHN,PAN,1808726
2026-01,All clients,Product E,CHN,PAN,1746196
2026-02,All clients,Product E,CHN,PAN,1660832
2026-03,All clients,Product E,CHN,PAN,1617099
2026-04,All clients,Product E,CHN,PAN,1251634
2026-05,All clients,Product E,CHN,PAN,1349346
2026-06,All clients,Product E,CHN,PAN,1511196
2024-01,All clients,Product E,DEU,BEL,701672
2024-02,All clients,Product E,DEU,BEL,787219
2024-03,All clients,Product E,DEU,BEL,768198
2024-04,All clients,Product E,DEU,BEL,750596
2024-05,All clients,Product E,DEU,BEL,728959
2024-06,All clients,Product E,DEU,BEL,744128
2024-07,All clients,Product E,DEU,BEL,658284
2024-08,All clients,Product E,DEU,BEL,650386
2024-09,All clients,Product E,DEU,BEL,554735
2024-10,All clients,Product E,DEU,BEL,572248
2024-11,All clients,Product E,DEU,BEL,623270
2024-12,All clients,Product E,DEU,BEL,670896
2025-01,All clients,Product E,DEU,BEL,633170
2025-02,All clients,Product E,DEU,BEL,748487
2025-03,All clients,Product E,DEU,BEL,723212
2025-04,All clients,Product E,DEU,BEL,723343
2025-05,All clients,Product E,DEU,BEL,751692
2025-06,All clients,Product E,DEU,BEL,773117
2025-07,All clients,Product E,DEU,BEL,711884
2025-08,All clients,Product E,DEU,BEL,642109
2025-09,All clients,Product E,DEU,BEL,636659
2025-10,All clients,Product E,DEU,BEL,576577
2025-11,All clients,Product E,DEU,BEL,655664
2025-12,All clients,Product E,DEU,BEL,674838
2026-01,All clients,Product E,DEU,BEL,612200
2026-02,All clients,Product E,DEU,BEL,764606
2026-03,All clients,Product E,DEU,BEL,734372
2026-04,All clients,Product E,DEU,BEL,797971
2026-05,All clients,Product E,DEU,BEL,745236
2026-06,All clients,Product E,DEU,BEL,714763
2024-01,All clients,Product E,DEU,QAT,4363239
2024-02,All clients,Product E,DEU,QAT,3377026
2024-03,All clients,Product E,DEU,QAT,3387096
2024-04,All clients,Product E,DEU,QAT,2234934
2024-05,All clients,Product E,DEU,QAT,2313451
2024-06,All clients,Product E,DEU,QAT,3029261
2024-07,All clients,Product E,DEU,QAT,2398628
2024-08,All clients,Product E,DEU,QAT,3563482
2024-09,All clients,Product E,DEU,QAT,3745518
2024-10,All clients,Product E,DEU,QAT,4912269
2024-11,All clients,Product E,DEU,QAT,4859644
2024-12,All clients,Product E,DEU,QAT,3847055
2025-01,All clients,Product E,DEU,QAT,5133277
2025-02,All clients,Product E,DEU,QAT,4121600
2025-03,All clients,Product E,DEU,QAT,3122622
2025-04,All clients,Product E,DEU,QAT,2881853
2025-05,All clients,Product E,DEU,QAT,3709891
2025-06,All clients,Product E,DEU,QAT,2313474
2025-07,All clients,Product E,DEU,QAT,2797935
2025-08,All clients,Product E,DEU,QAT,3897609
2025-09,All clients,Product E,DEU,QAT,5162933
2025-10,All clients,Product E,DEU,QAT,4749003
2025-11,All clients,Product E,DEU,QAT,5876990
2025-12,All clients,Product E,DEU,QAT,4244612
2026-01,All clients,Product E,DEU,QAT,5125506
2026-02,All clients,Product E,DEU,QAT,5332689
2026-03,All clients,Product E,DEU,QAT,3393868
2026-04,All clients,Product E,DEU,QAT,3034510
2026-05,All clients,Product E,DEU,QAT,3909730
2026-06,All clients,Product E,DEU,QAT,2746873
2024-01,All clients,Product E,FRA,AUS,981642
2024-02,All clients,Product E,FRA,AUS,1082166
2024-03,All clients,Product E,FRA,AUS,1397769
2024-04,All clients,Product E,FRA,AUS,1247030
2024-05,All clients,Product E,FRA,AUS,1222009
2024-06,All clients,Product E,FRA,AUS,825146
2024-07,All clients,Product E,FRA,AUS,783257
2024-08,All clients,Product E,FRA,AUS,813260
2024-09,All clients,Product E,FRA,AUS,792499
2024-10,All clients,Product E,FRA,AUS,772865
2024-11,All clients,Product E,FRA,AUS,1606908
2024-12,All clients,Product E,FRA,AUS,1309100
2025-01,All clients,Product E,FRA,AUS,1041230
2025-02,All clients,Product E,FRA,AUS,1985983
2025-03,All clients,Product E,FRA,AUS,1838863
2025-04,All clients,Product E,FRA,AUS,962041
2025-05,All clients,Product E,FRA,AUS,1402910
2025-06,All clients,Product E,FRA,AUS,1324209
2025-07,All clients,Product E,FRA,AUS,784452
2025-08,All clients,Product E,FRA,AUS,993088
2025-09,All clients,Product E,FRA,AUS,791880
2025-10,All clients,Product E,FRA,AUS,1028707
2025-11,All clients,Product E,FRA,AUS,1197663
2025-12,All clients,Product E,FRA,AUS,1642770
2026-01,All clients,Product E,FRA,AUS,1719600
2026-02,All clients,Product E,FRA,AUS,1568512
2026-03,All clients,Product E,FRA,AUS,1497072
2026-04,All clients,Product E,FRA,AUS,1785768
2026-05,All clients,Product E,FRA,AUS,1626453
2026-06,All clients,Product E,FRA,AUS,1590386
2024-01,All clients,Product E,FRA,NGA,3033570
2024-02,All clients,Product E,FRA,NGA,2722737
2024-03,All clients,Product E,FRA,NGA,1921419
2024-04,All clients,Product E,FRA,NGA,1956071
2024-05,All clients,Product E,FRA,NGA,1618018
2024-06,All clients,Product E,FRA,NGA,1591152
2024-07,All clients,Product E,FRA,NGA,2207064
2024-08,All clients,Product E,FRA,NGA,3222397
2024-09,All clients,Product E,FRA,NGA,3121918
2024-10,All clients,Product E,FRA,NGA,2740447
2024-11,All clients,Product E,FRA,NGA,2880679
2024-12,All clients,Product E,FRA,NGA,3684821
2025-01,All clients,Product E,FRA,NGA,2293983
2025-02,All clients,Product E,FRA,NGA,3158970
2025-03,All clients,Product E,FRA,NGA,2762212
2025-04,All clients,Product E,FRA,NGA,1919595
2025-05,All clients,Product E,FRA,NGA,2681928
2025-06,All clients,Product E,FRA,NGA,2210222
2025-07,All clients,Product E,FRA,NGA,2067643
2025-08,All clients,Product E,FRA,NGA,2331480
2025-09,All clients,Product E,FRA,NGA,3592498
2025-10,All clients,Product E,FRA,NGA,4091074
2025-11,All clients,Product E,FRA,NGA,4351556
2025-12,All clients,Product E,FRA,NGA,3146844
2026-01,All clients,Product E,FRA,NGA,2374690
2026-02,All clients,Product E,FRA,NGA,3648853
2026-03,All clients,Product E,FRA,NGA,2952665
2026-04,All clients,Product E,FRA,NGA,2889705
2026-05,All clients,Product E,FRA,NGA,2438979
2026-06,All clients,Product E,FRA,NGA,1722976
2024-01,All clients,Product E,FRA,NLD,721554
2024-02,All clients,Product E,FRA,NLD,1201940
2024-03,All clients,Product E,FRA,NLD,1057199
2024-04,All clients,Product E,FRA,NLD,1307646
2024-05,All clients,Product E,FRA,NLD,1280777
2024-06,All clients,Product E,FRA,NLD,1451347
2024-07,All clients,Product E,FRA,NLD,1625918
2024-08,All clients,Product E,FRA,NLD,1510863
2024-09,All clients,Product E,FRA,NLD,1280443
2024-10,All clients,Product E,FRA,NLD,727688
2024-11,All clients,Product E,FRA,NLD,833609
2024-12,All clients,Product E,FRA,NLD,707863
2025-01,All clients,Product E,FRA,NLD,955030
2025-02,All clients,Product E,FRA,NLD,1239310
2025-03,All clients,Product E,FRA,NLD,1072052
2025-04,All clients,Product E,FRA,NLD,1922436
2025-05,All clients,Product E,FRA,NLD,1600757
2025-06,All clients,Product E,FRA,NLD,2017126
2025-07,All clients,Product E,FRA,NLD,1763182
2025-08,All clients,Product E,FRA,NLD,1628870
2025-09,All clients,Product E,FRA,NLD,1574214
2025-10,All clients,Product E,FRA,NLD,726059
2025-11,All clients,Product E,FRA,NLD,621001
2025-12,All clients,Product E,FRA,NLD,932171
2026-01,All clients,Product E,FRA,NLD,833893
2026-02,All clients,Product E,FRA,NLD,938424
2026-03,All clients,Product E,FRA,NLD,1370338
2026-04,All clients,Product E,FRA,NLD,1521863
2026-05,All clients,Product E,FRA,NLD,1577380
2026-06,All clients,Product E,FRA,NLD,2444457
2024-01,All clients,Product E,GBR,CAN,538346
2024-02,All clients,Product E,GBR,CAN,605010
2024-03,All clients,Product E,GBR,CAN,642066
2024-04,All clients,Product E,GBR,CAN,765182
2024-05,All clients,Product E,GBR,CAN,705694
2024-06,All clients,Product E,GBR,CAN,660410
2024-07,All clients,Product E,GBR,CAN,575625
2024-08,All clients,Product E,GBR,CAN,549103
2024-09,All clients,Product E,GBR,CAN,468480
2024-10,All clients,Product E,GBR,CAN,440443
2024-11,All clients,Product E,GBR,CAN,409504
2024-12,All clients,Product E,GBR,CAN,468344
2025-01,All clients,Product E,GBR,CAN,568834
2025-02,All clients,Product E,GBR,CAN,654390
2025-03,All clients,Product E,GBR,CAN,735934
2025-04,All clients,Product E,GBR,CAN,787787
2025-05,All clients,Product E,GBR,CAN,767101
2025-06,All clients,Product E,GBR,CAN,825390
2025-07,All clients,Product E,GBR,CAN,694834
2025-08,All clients,Product E,GBR,CAN,609488
2025-09,All clients,Product E,GBR,CAN,471063
2025-10,All clients,Product E,GBR,CAN,497175
2025-11,All clients,Product E,GBR,CAN,526469
2025-12,All clients,Product E,GBR,CAN,512105
2026-01,All clients,Product E,GBR,CAN,579345
2026-02,All clients,Product E,GBR,CAN,724687
2026-03,All clients,Product E,GBR,CAN,803488
2026-04,All clients,Product E,GBR,CAN,882230
2026-05,All clients,Product E,GBR,CAN,845480
2026-06,All clients,Product E,GBR,CAN,802252
2024-01,All clients,Product E,GBR,LUX,1436407
2024-02,All clients,Product E,GBR,LUX,1713078
2024-03,All clients,Product E,GBR,LUX,1622631
2024-04,All clients,Product E,GBR,LUX,2589861
2024-05,All clients,Product E,GBR,LUX,2855137
2024-06,All clients,Product E,GBR,LUX,2801685
2024-07,All clients,Product E,GBR,LUX,2843829
2024-08,All clients,Product E,GBR,LUX,2243509
2024-09,All clients,Product E,GBR,LUX,2488916
2024-10,All clients,Product E,GBR,LUX,1780706
2024-11,All clients,Product E,GBR,LUX,1887883
2024-12,All clients,Product E,GBR,LUX,1324070
2025-01,All clients,Product E,GBR,LUX,1492122
2025-02,All clients,Product E,GBR,LUX,1688253
2025-03,All clients,Product E,GBR,LUX,1835109
2025-04,All clients,Product E,GBR,LUX,2238745
2025-05,All clients,Product E,GBR,LUX,2451526
2025-06,All clients,Product E,GBR,LUX,1945003
2025-07,All clients,Product E,GBR,LUX,2468045
2025-08,All clients,Product E,GBR,LUX,3030781
2025-09,All clients,Product E,GBR,LUX,2164901
2025-10,All clients,Product E,GBR,LUX,2055365
2025-11,All clients,Product E,GBR,LUX,1433802
2025-12,All clients,Product E,GBR,LUX,1476273
2026-01,All clients,Product E,GBR,LUX,1426987
2026-02,All clients,Product E,GBR,LUX,1218582
2026-03,All clients,Product E,GBR,LUX,2036136
2026-04,All clients,Product E,GBR,LUX,2006641
2026-05,All clients,Product E,GBR,LUX,2410168
2026-06,All clients,Product E,GBR,LUX,1862915
2024-01,All clients,Product E,GBR,SGP,2749234
2024-02,All clients,Product E,GBR,SGP,2815229
2024-03,All clients,Product E,GBR,SGP,2856162
2024-04,All clients,Product E,GBR,SGP,2974582
2024-05,All clients,Product E,GBR,SGP,2466606
2024-06,All clients,Product E,GBR,SGP,1546265
2024-07,All clients,Product E,GBR,SGP,1643456
2024-08,All clients,Product E,GBR,SGP,1845869
2024-09,All clients,Product E,GBR,SGP,1610349
2024-10,All clients,Product E,GBR,SGP,1608603
2024-11,All clients,Product E,GBR,SGP,1791257
2024-12,All clients,Product E,GBR,SGP,2630635
2025-01,All clients,Product E,GBR,SGP,3780669
2025-02,All clients,Product E,GBR,SGP,3952279
2025-03,All clients,Product E,GBR,SGP,2764148
2025-04,All clients,Product E,GBR,SGP,3386017
2025-05,All clients,Product E,GBR,SGP,2909759
2025-06,All clients,Product E,GBR,SGP,2187245
2025-07,All clients,Product E,GBR,SGP,1686292
2025-08,All clients,Product E,GBR,SGP,1746762
2025-09,All clients,Product E,GBR,SGP,2319245
2025-10,All clients,Product E,GBR,SGP,1869090
2025-11,All clients,Product E,GBR,SGP,2584180
2025-12,All clients,Product E,GBR,SGP,2610939
2026-01,All clients,Product E,GBR,SGP,3363739
2026-02,All clients,Product E,GBR,SGP,2794483
2026-03,All clients,Product E,GBR,SGP,4084117
2026-04,All clients,Product E,GBR,SGP,4470109
2026-05,All clients,Product E,GBR,SGP,3346117
2026-06,All clients,Product E,GBR,SGP,2564957
2024-01,All clients,Product E,GBR,VGB,1407549
2024-02,All clients,Product E,GBR,VGB,1237246
2024-03,All clients,Product E,GBR,VGB,1351149
2024-04,All clients,Product E,GBR,VGB,1556646
2024-05,All clients,Product E,GBR,VGB,1645219
2024-06,All clients,Product E,GBR,VGB,1568228
2024-07,All clients,Product E,GBR,VGB,1679843
2024-08,All clients,Product E,GBR,VGB,1960959
2024-09,All clients,Product E,GBR,VGB,1612612
2024-10,All clients,Product E,GBR,VGB,1658160
2024-11,All clients,Product E,GBR,VGB,1766861
2024-12,All clients,Product E,GBR,VGB,1518062
2025-01,All clients,Product E,GBR,VGB,1400532
2025-02,All clients,Product E,GBR,VGB,1486813
2025-03,All clients,Product E,GBR,VGB,1492286
2025-04,All clients,Product E,GBR,VGB,1721422
2025-05,All clients,Product E,GBR,VGB,1817654
2025-06,All clients,Product E,GBR,VGB,1920177
2025-07,All clients,Product E,GBR,VGB,2188079
2025-08,All clients,Product E,GBR,VGB,2145217
2025-09,All clients,Product E,GBR,VGB,2092189
2025-10,All clients,Product E,GBR,VGB,2175894
2025-11,All clients,Product E,GBR,VGB,1700267
2025-12,All clients,Product E,GBR,VGB,1721968
2026-01,All clients,Product E,GBR,VGB,1854526
2026-02,All clients,Product E,GBR,VGB,1761552
2026-03,All clients,Product E,GBR,VGB,2010085
2026-04,All clients,Product E,GBR,VGB,2034187
2026-05,All clients,Product E,GBR,VGB,2136163
2026-06,All clients,Product E,GBR,VGB,2502477
2024-01,All clients,Product E,HKG,BRA,1697016
2024-02,All clients,Product E,HKG,BRA,1497275
2024-03,All clients,Product E,HKG,BRA,1127349
2024-04,All clients,Product E,HKG,BRA,939895
2024-05,All clients,Product E,HKG,BRA,1129182
2024-06,All clients,Product E,HKG,BRA,907487
2024-07,All clients,Product E,HKG,BRA,1540734
2024-08,All clients,Product E,HKG,BRA,1734638
2024-09,All clients,Product E,HKG,BRA,1819936
2024-10,All clients,Product E,HKG,BRA,2049453
2024-11,All clients,Product E,HKG,BRA,2435998
2024-12,All clients,Product E,HKG,BRA,1773133
2025-01,All clients,Product E,HKG,BRA,1278921
2025-02,All clients,Product E,HKG,BRA,1109776
2025-03,All clients,Product E,HKG,BRA,1274583
2025-04,All clients,Product E,HKG,BRA,1256183
2025-05,All clients,Product E,HKG,BRA,1471445
2025-06,All clients,Product E,HKG,BRA,1533832
2025-07,All clients,Product E,HKG,BRA,1695894
2025-08,All clients,Product E,HKG,BRA,1993032
2025-09,All clients,Product E,HKG,BRA,1659214
2025-10,All clients,Product E,HKG,BRA,1970349
2025-11,All clients,Product E,HKG,BRA,1878937
2025-12,All clients,Product E,HKG,BRA,1966399
2026-01,All clients,Product E,HKG,BRA,2082506
2026-02,All clients,Product E,HKG,BRA,1525391
2026-03,All clients,Product E,HKG,BRA,1426060
2026-04,All clients,Product E,HKG,BRA,1640425
2026-05,All clients,Product E,HKG,BRA,1783418
2026-06,All clients,Product E,HKG,BRA,1523156
2024-01,All clients,Product E,HKG,GBR,2047462
2024-02,All clients,Product E,HKG,GBR,1248845
2024-03,All clients,Product E,HKG,GBR,1508312
2024-04,All clients,Product E,HKG,GBR,809148
2024-05,All clients,Product E,HKG,GBR,1070416
2024-06,All clients,Product E,HKG,GBR,952855
2024-07,All clients,Product E,HKG,GBR,1069373
2024-08,All clients,Product E,HKG,GBR,1115813
2024-09,All clients,Product E,HKG,GBR,1460960
2024-10,All clients,Product E,HKG,GBR,1712994
2024-11,All clients,Product E,HKG,GBR,1850300
2024-12,All clients,Product E,HKG,GBR,2084033
2025-01,All clients,Product E,HKG,GBR,1678195
2025-02,All clients,Product E,HKG,GBR,1361207
2025-03,All clients,Product E,HKG,GBR,1658856
2025-04,All clients,Product E,HKG,GBR,870561
2025-05,All clients,Product E,HKG,GBR,726165
2025-06,All clients,Product E,HKG,GBR,1019791
2025-07,All clients,Product E,HKG,GBR,932014
2025-08,All clients,Product E,HKG,GBR,1326830
2025-09,All clients,Product E,HKG,GBR,1820637
2025-10,All clients,Product E,HKG,GBR,1673548
2025-11,All clients,Product E,HKG,GBR,2222512
2025-12,All clients,Product E,HKG,GBR,2018938
2026-01,All clients,Product E,HKG,GBR,1662171
2026-02,All clients,Product E,HKG,GBR,1627465
2026-03,All clients,Product E,HKG,GBR,871233
2026-04,All clients,Product E,HKG,GBR,1101725
2026-05,All clients,Product E,HKG,GBR,809055
2026-06,All clients,Product E,HKG,GBR,1097397
2024-01,All clients,Product E,IND,MEX,2393263
2024-02,All clients,Product E,IND,MEX,1960821
2024-03,All clients,Product E,IND,MEX,2310114
2024-04,All clients,Product E,IND,MEX,3187408
2024-05,All clients,Product E,IND,MEX,4568274
2024-06,All clients,Product E,IND,MEX,3992479
2024-07,All clients,Product E,IND,MEX,3466667
2024-08,All clients,Product E,IND,MEX,3592767
2024-09,All clients,Product E,IND,MEX,2974654
2024-10,All clients,Product E,IND,MEX,2254926
2024-11,All clients,Product E,IND,MEX,1332156
2024-12,All clients,Product E,IND,MEX,1224119
2025-01,All clients,Product E,IND,MEX,1477268
2025-02,All clients,Product E,IND,MEX,2080188
2025-03,All clients,Product E,IND,MEX,2248678
2025-04,All clients,Product E,IND,MEX,2910987
2025-05,All clients,Product E,IND,MEX,2848722
2025-06,All clients,Product E,IND,MEX,4397238
2025-07,All clients,Product E,IND,MEX,3024948
2025-08,All clients,Product E,IND,MEX,2892937
2025-09,All clients,Product E,IND,MEX,1963199
2025-10,All clients,Product E,IND,MEX,2158846
2025-11,All clients,Product E,IND,MEX,1213410
2025-12,All clients,Product E,IND,MEX,1738600
2026-01,All clients,Product E,IND,MEX,1255285
2026-02,All clients,Product E,IND,MEX,1355602
2026-03,All clients,Product E,IND,MEX,2605239
2026-04,All clients,Product E,IND,MEX,3183192
2026-05,All clients,Product E,IND,MEX,2473369
2026-06,All clients,Product E,IND,MEX,3736011
2024-01,All clients,Product E,IND,PAN,1655077
2024-02,All clients,Product E,IND,PAN,1596234
2024-03,All clients,Product E,IND,PAN,2033952
2024-04,All clients,Product E,IND,PAN,2459065
2024-05,All clients,Product E,IND,PAN,2595084
2024-06,All clients,Product E,IND,PAN,2279354
2024-07,All clients,Product E,IND,PAN,2171778
2024-08,All clients,Product E,IND,PAN,2243834
2024-09,All clients,Product E,IND,PAN,1672044
2024-10,All clients,Product E,IND,PAN,1470804
2024-11,All clients,Product E,IND,PAN,1662461
2024-12,All clients,Product E,IND,PAN,1438998
2025-01,All clients,Product E,IND,PAN,1373344
2025-02,All clients,Product E,IND,PAN,1584165
2025-03,All clients,Product E,IND,PAN,2106943
2025-04,All clients,Product E,IND,PAN,2174526
2025-05,All clients,Product E,IND,PAN,2910335
2025-06,All clients,Product E,IND,PAN,2469490
2025-07,All clients,Product E,IND,PAN,2756200
2025-08,All clients,Product E,IND,PAN,2622797
2025-09,All clients,Product E,IND,PAN,1847353
2025-10,All clients,Product E,IND,PAN,1705797
2025-11,All clients,Product E,IND,PAN,1804233
2025-12,All clients,Product E,IND,PAN,1445478
2026-01,All clients,Product E,IND,PAN,1916199
2026-02,All clients,Product E,IND,PAN,1892392
